Tweets,AMG team Labeling ,Label,kkkkk,Dep_num,Non_num,0
"•  أحب قلبي ونقاوة رُوحي ..  أحب أني أسعى في الحياة  للخير ، وأحب أني دائمًا أنظر  للطرف الرقيق من الحياة ..  لا أسعى لمُنافسة أحد .. أسعى لنفسي ، وأكون أجمل وأفضل نسخة من نفسي  لسعادتي ورُوحي بأبسط الاشياء""❤️✨🦋",2,2,,,,
"لم يؤذي قلبي شي في هذه الحياة، عدا عجزي عن رفع الاذى عن قلب من احب، الاذى الذي يكسره او يضعفه او حتى يشعره بالحزن، هذا العجز قاتل.",1,2,2,,,
"لا أحب الأشخاص الذين لم يجرّبوا طعم السقوط والفشل، إن فضيلتهم جوفاء وبلا حياة ولا قيمة لها بالمرة. إن الحياة لم تبدِ جمالها لهؤلاء.  بوريس باسترناك",2,2,,,,
"أحبّ حصّـتي من الحياة، من العائلة، من الأصدقاء، أحبّ نصيبي من الحب والأشياء النقيّة جميعها ، من الأحضان الدّافئة، والنّوايا الطيّبة ، من التّرتيبات الإلهيّة التي تُـمهد طريقي وكل شيءٍ طاهرٍ خصني الله به 💓",2,2,,,,
"اللهم اجعلني مباركا في جسدي، مباركا في روحي، وفي عملي ورزقي وفي وقتي، اللهم سهل لي الطريق، وسخر لي الأسباب، وافتح لي الأبواب، واجعل لي في كل ما أحب وأتمنى نصيب، وارزقني الرضا والقبول والقوة في مواجهة أقدار الحياة وتقلباتها، واجعل روحي روح سلام وأمان أينما حلت طمأنت وخففت√",2,2,,,,
ما أحب ألعن لكن الله يلعن كل شخص يحسب الحياة وردية,1,2,2,,,
أنا سيّد أفكاري ما أحب أتبع التنوير  قناعاتي اللي داخلي - موجز أيامي  ما أعيش الحياه اللي تجي وفق فكر الغير  شعوري عميق ومنطقي منطق إنساني,2,2,,,,
"أحب الحياة لأنها أبجدية الوجود ،أحب الله لأنه الإجابة الوحيدة لسؤال الحياة الطويل:)",2,2,,,,
اللهم حين تواجهني الحياة بما لا أحب حبب إلي ما أخترت لي وعلمني الرضا🤲🏻🤍 #يارب,2,2,,,,
لا خيار أمامي سوى أن أحب الحياة حتى و إن كنت قد جئت إلى هذا العالم مدفوعا وليس برغبة مسبقة مني أود أن أسير خفيفا ولا أريد أن أجر مدنا خلف ظهري و أنا أصعد تلة العمر العالية▹,2,2,,,,
وإنك كل ما أحب في هذه الحياة ️‵,2,2,,,,
أحب قلبي ونقاوة روحي أحب أني أسعى في الحياة للخير وأحب أني دائماً أنظر للطرف الرقيق من الحياة لا أسعى لمنافسة أحد أسعى لنفسي وأكون أجمل وأفضل نسخة من نفسي لسعادتي وروحي بأبسط الاشياء🥰💞,2,2,,,,
"أحب أن أشعر بالاندماج والانسجام مع المحبوبة، حيث يكون لدينا روح واحدة وأهداف مشتركة في الحياة",2,2,,,,
عرفت اتعامل مع كل مواقف الحياة إلا انه شخص يبكي قدامي يا عااااالم والله ياهي حوسة مشاعر و توتر مدري وش السوات :( زين هاك قلبي ياخي بس اسكت  ما احب هالمنظر ما اطيقه,2,2,,,,
ادامك الله لي فأنا احب الحياه بك•.  ┿,2,2,,,,
اللهم حين تواجهني الحياة بما لا أحب حبب إلي ما أخترت لي وعلمني الرضا ومرر الأيام بحيث لا أدرك أذاها ولا أشعر بعتمتها ’,2,2,,,,
لا تتركني احب من طرف واختلاف..  اوهمني وتصنع المحبه قبل اجيك..  اكذب علي مايضر قلبي الجفاف.. خله يعيش الحياة دامها بيديك..,2,2,,,,
يستغرب الناس كيف أنا باقي إيجابي مع تحديات الحياة ؟   أحب أقولهم إني عايش في الوهم 👍🏻,2,2,,,,
"قلب واحد ما يكفي أحب أخواني فيه ♥️،  يا الله وسّع عليهم الحياة وسخّر لهم عبادك الصالحين واجعلهم مُباركين أينما كانوا .",2,2,,,,
فيني روقان بشكل رجعت احب الحياه ورجع لي الشغف بكل شييي هرمنااا لهذي اللحظه,2,2,,,,
أحب أن أشعر بالتواصل العاطفي العميق والتواطؤ الروحي مع المحبوبة في كل تفاصيل الحياة,2,2,,,,
وصلت لمرحله مابي احب وانحب ابي الحياه تتركني بحالي اعيييش بسلام وهدووء,1,2,2,,,
Ops توني باديه احب الحياة فجأه ماما لمست فخذي و قالت انتبهي تسمنين الزواجات قربت🤭,2,2,,,,
انا والله احب الحياة فيك 〰️. ⌨,2,2,,,,
وايد أحبّ حصّتي من الحياة من العايلة من الأصدقاء أحبّ نصيبي من الحُب والأشياء النقيّة كلها من الأحضان الدافئة والنوايا الطيّبة من الترتيبات الإلهيّة التي تُمسّدُ طريقي وكل شي طاهرٍ خصّني الله بِه,2,2,,,,
"#كلام_من_القلب  أحب كل مظهر من مظاهر الحب، وكل مظهر من مظاهر الاحتفاء.. أحس الحياة أقصر من إن ما نستفيض في التعبير عن مشاعرنا"".",2,2,,,,
فيك انا اشوف الحياة وفيك انا احب العمر‛,2,2,,,,
Because the world didn’t end in 17  اتعلمت احب نفسي و بقى في حياتي ناس بحبوني وبيتقبلوني وبحبهم اتصالحت مع مشاكلي درست تخصص عاجبني وبديت بزنسس يعلمني وينفعني حبيت الحياه و بقيت بحب اخوض اي تجربه ممكن اجربها ❤️,2,2,,,,
أحب أمي وكأني ما أملك شيء أستند عليه بهذي الحياة غير ضحكتها .,2,2,,,,
صحيت بدري وتمرنت بالبيت ساعه وشربت لتر مويه لحد الان وسويت لنفسي غداء واكلت  احب هذي الحياه 🩷💚💚🩷,2,2,,,,
"ما عندي القابليّة/الليونة اللي أجامل فيها أشخاص أنا ما أقدر أتواجد معهم في بُقعة إجتماعية سواء واقعية أو إفتراضية ما أقدر أزيّف اكتراثي هذا الجزء من الحياة ضيّق، وأنا أحب الوسع والإنشراح",2,2,,,,
"شكرا كلمه ما توفيك حقك ، بفضل الله ثم فضلك طلعت من الظلام وعرفت الجانب المشرق من الحياه ورجعت احب نفسي و رجعت اتقرب للدين بحب اكثر واكثر  #شكرا_سميه_الناصر",2,2,,,,
"""تعلمتُ من الحياة أن لا أفعل ما احب، بل أن أفعل ما يجب علي أن أفعله، لأن ما احب دائماً يأخذني للهاوية.""",2,2,,,,
"أحب اختيارات الله، تدبير الله، الأوقات التي يختارها الله، وكل الحياة التي يدبرها ربي",2,2,,,,
"أحب قلبي ونقاوة رُوحي، أحب أني أسعى في الحياة للخير، وأحب أني دائمًا أنظر للطرف الرقيق من الحياة، لا أسعى لمُنافسة أحد أسعى لنفسي، وأكون أجمل وأفضل نسخة من نفسي لسعادتي ورُوحي بأبسط الاشياء .",2,2,,,,
"وقد تظن صديقتي بأنها فقط صديقة ، ولكنها الحياة وكل ما أحب",2,2,,,,
"أحبك لان دخولك لحياتي خلاني احب الحياة معك ، صرت تطمني وتراضيني حتى لو مو انت السبب ، ابيك تعرف انك جزء مهم بحياتي ، أنت مني وفيني ، ياحظي فيك ويازين حياتي معك وأنت فيها .. وأخيراً اححبك جداً(H)❤️❤️❤️",2,2,,,,
"مرات اتمنى ارجع الثانوي عشان أتعالج نفسيًا و اعيشها كويس ،كانت ايام جيده ومنعشه لولا ان بؤسي كان يخيم على الأجواء في معظم الأيام  يعني مرات أداوم وانا احب الحياة وعشره مرات اداوم وانا ودي اموت",1,2,2,,,
وإنك كل ما أحب في هذه الحياة✨,2,2,,,,
احب الحياه,2,2,,,,
"""اللهم حين تُواجهني الحياة بما لا أحب حبّب إليَ ما اخترت لي وعلمني الرضا، ومرر الأيام بحيث لا أدرك أذاها ولا أشعر بعُتمتها.",2,2,,,,
احب الحياه *كل اللي قوله كذب*,1,2,2,,,
لست سوى إنسانة كمثل غيري لا أملك من الحياة سوى قلمي  أحتمي به دوماً في لحظات حزني وفرحي  أحب الهدوء والسكينة ..لا أبحث عن الحب  و لا أبحث عن كذبة أعيشها في خيالاتي  أنا هنا حقيقة واضحة .. وسأبقى وسأكون كما أريد وكما أنا .. همسي غامض اليوم ...........!! أكتفي بالصمت ...,2,2,,,,
"اللهم جبرا لقلبي و روحي، اللهم أرني الفرح في كل ما أريد، يارب العوض الجميل بعد الصبر الطويل، اللهم دربا لا تضيق به الحياة وقلبا لا يزول منه الأمل، يارب إزرع في قلبي راحة دائمه وأملا لا يخيب، اللهم أياما كما أحب وحياة كما أتمناها أن تكون",2,2,,,,
دائما أسأل الله ألا ينزع مني شغف أشيائي صغيرها وكبيرها أن أبقى شغوفا لما أحب مدى الحياة∷,2,2,,,,
أكثر شيء أحبه في الحياة هو التجاوز أحب فكرة ان الشيء اللي يبكيك اليوم بكرة بيصير ذكرى تضحك عليها أحب لما أتذكر احزاني اللي كنت أتلحفها وأنام وكأنها ما تعنيني انا الأن تجاوزتها بالكامل✨,2,2,,,,
أحب أبوي وكأني ما أملك شيء أستند عليه بهذي الحياة غير ضحكته ..,2,2,,,,
أحب أخواني من كل كل كل قلبي ومحد مسطّيني على الحياة كثرهم الله لا يخلي قلبي وحياتي منهم,2,2,,,,
أشعر بالخفة و أحب الحياة أكثر  كلما تذكّرت رقة وجودك و عذوبة الأيام برفقتك🤍🦋✨,2,2,,,,
قد تعتقد أمي أنها مجرد أُم  لكنها هي الحياة وكل ما أحب💕.,2,2,,,,
"قبلتُ رأس من أُحبّ في كفن فكان أصعب وأجهد شُعور قد يمر به الإنسان، من بعدها أمنت بأن الودّاع أقسى ظروف الحياة وأن أصعب الشوق شوق الحيّ للميت.""",1,2,2,,,
يجيني شعور احيان اقول ودي أغيب عن اللي أعرفهم والناس كل أبوها فجأة بدون سبب يكون مالي خلق أشوف أيّ بني آدم قدام وجهي يجيني تكَّاك من الجميع دون استثناء أغيب يوم أو ساعة أو أيّ وقت ثم أرجع طبيعي أحب الحياة و الناس جميعًا مرة أخرى بشكل طبيعي مدري شسالفتي,1,2,2,,,
إذا كنت غايبه احب الحياه وتجيني طاقه تنظيف الله وكيلكم💃,2,2,,,,
أملك الخطوات لكن أين الوجهة أملك الترحال لكن أين الغاية أجيد الصبر لكن ما المكافئة أحب الحياة لكن ما الخاتمة≠,1,2,2,,,
الحياة هنا بالليل عجيبه  بس كيف اغير تفكيري واصير احب اطلع بالليل,2,2,,,,
علمتني كيف أحب فيك الحياة طوقتني بحب من كل الجهات  ❤️,2,2,,,,
توني اشوف موضوع احمدوفيتش اقسم بالله حبيت الادمي هذا تكفون جيبوه يالاتحاد وعطوه الراتب اللي يبي   اتوقع انه اول واحد يسويها في انجلترا وهو يدري انه بيجيه هجوم غير طبيعي وممكن يتوقف او يتحاكم بعد مع ذلك ما همه انشهد انه رجال و الله يثبته على موقفه و ينصره,2,2,,,,
